post_id,user_id,username,text,hashtags,mentions,timestamp,like_count,reply_count,retweet_count,quote_count,bookmark_count,impressions,followers_count,following_count,verified,bio,location,language,is_reply,in_reply_to_user_id,referenced_tweet_id,referenced_tweet_type,gender,age_group,region,demographic_source,conversation_id,display_name,category,verified_type
1900000000011671764,3000094838,ravireyes,"Just realized charging network reliability is moving faster than most projections assumed. Northgate Auto Group's latest numbers show a 25.2% change over the last year, and I could be wrong, but it's hard to unsee once you notice it.",CarTwitter;EVs,,2026-02-05T04:51:49.000Z,25,3,1,0,6,2117,1304,453,False,Investment Analyst. Views are my own.,"Mumbai, India",en,False,,,,Female,45-54,Asia-Pacific,ML-inferred (profile+text model),1900000000011671764,Ravi Reyes,Automotive,none
1900000000010084018,3000107803,owen.marchetti,"RT @miloaoki: Ashford Partners just announced changes around regional bank liquidity. Early reactions are mixed — some of the discourse is hype, some of it is legitimate concern about housing affordability.",Markets;StockMarket;Finance,,2026-02-05T05:19:22.000Z,114,11,31,12,23,7914,14030,52,False,"Sports Reporter. Occasionally I know what I'm talking about. Long-time lurker, occasional poster.","Denver, CO",en,False,,1900000000004366057,retweeted,Female,45-54,North America,third-party data panel,1900000000010084018,Owen Marchetti,Finance,none
1900000000013534143,3000131841,okaforwren,"@thedelgado This. festival lineup announcements is the actual bottleneck here, not fan theories running wild.",PopCulture;NowWatching,thedelgado,2026-02-05T05:26:30.000Z,132,30,40,3,32,4247,2722,119,False,Political Analyst. Coffee-powered.,"Lisbon, Portugal",pt,True,3000025874,1900000000006460162,replied_to,Female,25-34,Europe,third-party data panel,1900000000006460162,Wren Okafor,Entertainment,none
1900000000000304381,3000090250,adiallo,"@tobias.delgado lol yep, called it.",,tobias.delgado,2026-02-05T05:58:25.000Z,22,3,1,0,5,509,3761,40,False,Chef & Recipe Developer. Formerly at a much smaller company. Based in Toronto.,"Toronto, Canada",en,True,3000117305,1900000000000289435,replied_to,Male,25-34,North America,platform-provided estimate,1900000000000102785,Aaliyah Diallo,Pets & Animals,none
1900000000012069110,3000053349,reyeswren,@hokonkwo Can you share where the 47.8% figure came from?,VC,hokonkwo,2026-02-05T07:16:28.000Z,157,29,48,16,35,2235,13,119,False,"Community Organizer. Trying to post less, failing consistently. Opinions subject to change.","Bengaluru, India",en,True,3000124177,1900000000001279864,replied_to,Female,18-24,Asia-Pacific,self-reported (onboarding survey),1900000000001279864,Wren Reyes,Business & Startups,none
1900000000010669275,3000059283,lgirard,"@kenji.basha Not sure I buy the 46.3% number, but directionally this tracks.",,kenji.basha,2026-02-05T07:34:44.000Z,42,3,13,3,11,475,7,278,False,Podcast Host. DMs open.,"Lisbon, Portugal",pt,True,3000226660,1900000000009704975,replied_to,Male,45-54,Europe,inferred from engagement graph,1900000000005953975,Liam Girard,Music,none
1900000000011425645,3000257341,glindqvist,RT @amara_rossi: Watching Tidewater Marine Institute closely because their approach to a rover's latest findings could reset expectations across the board within a season.,,,2026-02-05T08:02:55.000Z,85,17,5,1,4,2135,609,109,False,"Real Estate Agent. Trying to post less, failing consistently. Retweets are not endorsements.","Toronto, Canada",en,False,,1900000000009165745,retweeted,Male,25-34,North America,platform-provided estimate,1900000000011425645,Gustavo Lindqvist,Science & Space,none
1900000000000311276,3000005365,noorkow53,Been tracking methane leak detection for a cycle now — the 34.2% figure everyone's citing needs more context than it's getting.,RenewableEnergy,,2026-02-05T08:03:05.000Z,218,58,21,5,57,2068,70,216,False,Stand-up Comedian. Mostly here for the memes.,"Seattle, WA",en,False,,,,Female,35-44,North America,ML-inferred (profile+text model),1900000000000311276,Noor Kowalski,Climate & Energy,none
1900000000013074783,3000073100,aidenmor31,vinyl sales resurgence. No further questions.,NowPlaying;Music,,2026-02-05T08:08:07.000Z,15,3,1,0,3,240,65,84,False,Product Manager. Writing about it as I go. Plant parent.,"Buenos Aires, Argentina",es,False,,,,Female,35-44,Latin America,ML-inferred (profile+text model),1900000000013074783,Aiden Moreau,Music,none
1900000000007626076,3000091050,nina_alvarado,"Reminder to myself: mortgage rate lock-in effects is moving faster than most projections assumed. Northstar Realty's latest numbers show a 12.9% change over the last season, and the details are going to matter a lot.",PropTech;RealEstate;Homebuying,,2026-02-05T08:30:08.000Z,30,1,5,0,7,1673,1174,55,False,Research Scientist. Writing about it as I go. Trying to make things a little better.,"Taipei, Taiwan",zh,False,,,,Male,18-24,Asia-Pacific,third-party data panel,1900000000007626076,Nina Alvarado,Real Estate,none
1900000000002024526,3000065575,liamcosta,@kenji.basha Wish more people were talking about a genre-bending single instead of just festival lineup leaks.,,kenji.basha,2026-02-05T09:05:00.000Z,172,14,9,1,10,3836,450,251,False,Grad Student. Views are my own.,"Medellín, Colombia",es,True,3000226660,1900000000001828730,replied_to,Female,13-17,Latin America,inferred from engagement graph,1900000000001828730,Liam Costa,Music,none
1900000000001973534,3000011033,rafaelsch10,"RT @vossamina: a rescue dog's first week home and vet bill sticker shock are basically the whole story of this year, and I don't think most coverage has caught up.",AdoptDontShop;DogsOfTwitter,,2026-02-05T09:20:17.000Z,61,9,10,3,16,765,103,259,True,"Copywriter. Two kids, one dog, zero free time. they/them","New York, NY",en,False,,1900000000000295385,retweeted,Male,18-24,North America,ML-inferred (profile+text model),1900000000001973534,Rafael Schmidt,Pets & Animals,blue
1900000000008127509,3000198794,cabreraelena,"RT @yarasato: Orbiton Labs just announced changes around a lunar mission timeline slip. Early reactions are mixed — some of the discourse is hype, some of it is legitimate concern about a fusion milestone claim.",NASA;Space;Research,,2026-02-05T09:21:00.000Z,59,15,3,0,6,784,96,47,False,"Data Engineer. Two kids, one dog, zero free time. Trying to make things a little better.","Seattle, WA",en,False,,1900000000004494454,retweeted,Male,18-24,North America,ML-inferred (profile+text model),1900000000008127509,Elena Cabrera,Science & Space,none
1900000000006208941,3000230397,elif.rahman,"RT @menondylan: Question for people closer to co-parenting schedule tweaks than me — is the 16.3% figure from a small local team holding up under real conditions, or is that a best-case number?",Parenting,,2026-02-05T09:53:08.000Z,106,4,17,1,18,1815,1445,784,True,Research Scientist. Writing about it as I go. Occasional hot takes.,"Sydney, Australia",en,False,,1900000000006141220,retweeted,Male,18-24,Asia-Pacific,ML-inferred (profile+text model),1900000000006208941,Elif Rahman,Parenting & Family,government
1900000000007753569,3000255707,cabreraarjun,@elenalindberg Curious how this plays out over the next six months.,,elenalindberg,2026-02-05T10:10:12.000Z,16,4,0,0,2,1454,560,253,True,"Game Developer. Trying to post less, failing consistently. Trying to make things a little better.","Manila, Philippines",en,True,3000063727,1900000000004749903,replied_to,Male,25-34,Asia-Pacific,self-reported (onboarding survey),1900000000004749903,Arjun Cabrera,Science & Space,government
1900000000002083095,3000002614,miloaoki,"17.8% is doing a lot of work in this thread, but the underlying point about a cat's 3am zoomies still stands.",Pets,noorsorensen,2026-02-05T10:46:44.000Z,138,35,10,3,28,3567,351,140,False,Startup Founder. Occasionally I know what I'm talking about. Coffee-powered.,"Denver, CO",en,False,,1900000000001047743,quoted,Female,18-24,North America,ML-inferred (profile+text model),1900000000002083095,Milo Aoki,Pets & Animals,none
1900000000005042488,3000133450,rosapet34,"campaign finance disclosures and the special election runoff are basically the whole story of this season, and I don't think most coverage has caught up.",,,2026-02-05T11:46:58.000Z,28,3,3,0,5,1265,604,814,False,Product Designer. Occasionally I know what I'm talking about. Opinions subject to change.,"Bogotá, Colombia",es,False,,,,Male,18-24,Latin America,third-party data panel,1900000000005042488,Rosa Petrov,Politics,none
1900000000008341402,3000119332,cyrussil93,"Not sure I fully agree, but this is a good articulation of the chronic absenteeism trends debate.",EdTech,,2026-02-05T12:11:15.000Z,178,29,10,1,13,2090,232,79,False,Product Manager. Not a financial advisor.,"Buenos Aires, Argentina",es,False,,1900000000002595044,quoted,Male,35-44,Latin America,inferred from engagement graph,1900000000008341402,Cyrus Silva,Education,none
1900000000014115158,3000104571,taoki,"Low-key, this is exactly the kind of nuance missing from most a shelter adoption event coverage.",Pets,,2026-02-05T12:23:42.000Z,90,3,11,3,12,20602,43073,65,True,Product Designer. Coffee-powered.,"Denver, CO",en,False,,1900000000000033444,quoted,Female,18-24,North America,third-party data panel,1900000000014115158,Tomas Aoki,Pets & Animals,government
1900000000012108965,3000032435,vossamina,@leilabergström Following up on this — Cobblestone Bakery shared something similar last month.,FoodTwitter;Brunch;Cooking,leilabergström,2026-02-05T12:43:12.000Z,165,18,52,4,25,5050,23871,108,True,Copywriter. Plant parent.,"Seoul, South Korea",ko,True,3000054288,1900000000011902051,replied_to,Male,25-34,Asia-Pacific,platform-provided estimate,1900000000011902051,Amina Voss,Food & Drink,blue
1900000000000510206,3000140084,kenji_lindberg,@ravireyes Respectfully disagree. group chat energy today matters less than the eternal struggle of laundry in practice.,,ravireyes,2026-02-05T12:45:49.000Z,86028,23472,20612,6325,11367,1274991,63825,360,False,Textile Designer. Occasionally I know what I'm talking about. Based in Tel Aviv.,"Tel Aviv, Israel",en,True,3000094838,1900000000000134825,replied_to,Male,18-24,Middle East & Africa,ML-inferred (profile+text model),1900000000000134825,Kenji Lindberg,Humor & Memes,none
1900000000009856954,3000226660,kenji.basha,"RT @vossamina: Verdant Farms Co-op's take on coastal flood insurance costs is getting a lot of pushback, and honestly some of it is fair.",Sustainability,,2026-02-05T12:52:35.000Z,148,15,46,11,18,3259,318,718,False,"Civil Engineer. Two kids, one dog, zero free time. Retweets are not endorsements.","Cairo, Egypt",ar,False,,1900000000002250879,retweeted,Male,35-44,Middle East & Africa,ML-inferred (profile+text model),1900000000009856954,Kenji Basha,Climate & Energy,none
1900000000004454148,3000112776,ckristiansen,"Reminder that context window scaling is not the same thing as edge AI deployment, even though everyone keeps conflating the two.",AI;CloudComputing,,2026-02-05T14:49:05.000Z,221,49,41,13,28,11340,12293,402,True,Marketing Strategist. Here for the discourse.,"Melbourne, Australia",en,False,,,,Male,35-44,Asia-Pacific,platform-provided estimate,1900000000004454148,Chloe Kristiansen,Technology,blue
1900000000013543639,3000177054,asolberg,"@gretamul60 Appreciate the breakdown, saving this.",NASA,gretamul60,2026-02-05T14:53:11.000Z,161,16,50,21,26,1996,149,43,False,Textile Designer. Formerly at a much smaller company. DMs open.,"Ho Chi Minh City, Vietnam",vi,True,3000166023,1900000000004140023,replied_to,Male,25-34,Asia-Pacific,ML-inferred (profile+text model),1900000000002078979,Anya Solberg,Science & Space,none
1900000000012127060,3000130138,akallas,"43.3% is doing a lot of work in this thread, but the underlying point about a hidden gem hostel still stands.",DigitalNomad,cyrus_moreau,2026-02-05T15:35:00.000Z,297,53,44,19,11,5864,115,108,False,Textile Designer. Formerly at a much smaller company. Building in public.,"London, UK",en,False,,1900000000008218984,quoted,Non-binary,25-34,Europe,third-party data panel,1900000000012127060,Aiden Kallas,Travel,none
1900000000012302662,3000232740,ximenasilva,"RT @amaraandersen: Verdant Farms just announced changes around a neighborhood restaurant closing. Early reactions are mixed — some of the discourse is hype, some of it is legitimate concern about the return of a childhood snack.",,,2026-02-05T15:46:19.000Z,79,5,3,1,3,1145,751,77,True,"Environmental Consultant. Trying to post less, failing consistently. Trying to make things a little better.","Bengaluru, India",en,False,,1900000000010972530,retweeted,Female,35-44,Asia-Pacific,self-reported (onboarding survey),1900000000012302662,Ximena Silva,Food & Drink,blue
1900000000001514085,3000036987,kaurrafael,"Me, once again, choosing layoff aftershocks over my responsibilities.",Startups;Business,,2026-02-05T16:27:55.000Z,97,22,5,1,5,3841,304,611,False,Sports Reporter. she/her,"Paris, France",fr,False,,,,Female,55-64,Europe,platform-provided estimate,1900000000001514085,Rafael Kaur,Business & Startups,none
1900000000005286455,3000232036,freya.ochoa,@anyakri90 Wish more people were talking about the group project experience instead of just adulting in general.,LOL;Mood,anyakri90,2026-02-05T16:44:44.000Z,2490,528,821,177,373,24285,54166,71,False,"Small Business Owner. Slow to reply, fast to overthink.","Berlin, Germany",de,True,3000049007,1900000000001405675,replied_to,Female,18-24,Europe,third-party data panel,1900000000000362677,Freya Ochoa,Humor & Memes,none
1900000000002705410,3000130138,akallas,Live thoughts on industrial decarbonization timelines: this is moving quicker than the usual couple of weeks timeline. Watching Tidewater Renewables closely.,ClimateChange,,2026-02-05T16:54:57.000Z,15,1,1,0,2,960,115,108,False,Textile Designer. Formerly at a much smaller company. Building in public.,"London, UK",en,False,,,,Non-binary,25-34,Europe,third-party data panel,1900000000002705410,Aiden Kallas,Climate & Energy,none
1900000000007253890,3000232740,ximenasilva,"@vosswren lol yep, called it.",NASA;STEM;Astronomy,vosswren,2026-02-05T17:36:09.000Z,57,6,15,3,3,2283,751,77,True,"Environmental Consultant. Trying to post less, failing consistently. Trying to make things a little better.","Bengaluru, India",en,True,3000241488,1900000000002816424,replied_to,Female,35-44,Asia-Pacific,self-reported (onboarding survey),1900000000002816424,Ximena Silva,Science & Space,blue
1900000000001070360,3000215036,naomi_havel,"@petrovpriya Not sure I buy the 27.8% number, but directionally this tracks.",PopCulture;TVTalk;MovieNight,petrovpriya,2026-02-05T17:54:52.000Z,7,1,0,0,1,2026,988,70,False,Stand-up Comedian. Writing about it as I go. she/her,"Manila, Philippines",en,True,3000138082,1900000000000207089,replied_to,Female,45-54,Asia-Pacific,inferred from engagement graph,1900000000000084195,Naomi Havel,Entertainment,none
1900000000013186150,3000117273,sgirard,"@naomi_havel Not sure I buy the 44.2% number, but directionally this tracks.",,naomi_havel,2026-02-05T18:00:42.000Z,61,17,7,1,16,966,475,381,False,Physical Therapist. Occasionally I know what I'm talking about. Dog parent.,"Ho Chi Minh City, Vietnam",vi,True,3000215036,1900000000001970226,replied_to,Female,18-24,Asia-Pacific,ML-inferred (profile+text model),1900000000001970226,Santiago Girard,Climate & Energy,none
1900000000005611430,3000020062,kenjiibr0,Can we talk about yield curve inversion signals for a second? More people than you'd think are dealing with this and nobody has a clean answer yet.,Fintech,,2026-02-05T18:01:05.000Z,7,0,1,0,1,1920,281,285,False,High School Teacher. Plant parent.,"Chicago, IL",en,False,,,,Female,65+,North America,ML-inferred (profile+text model),1900000000005611430,Kenji Ibrahim,Finance,none
1900000000012264937,3000378431,ninakristiansen,@aidenmor31 This tracks with what a small local team reported too.,MemeMonday;Relatable;SendHelp,aidenmor31,2026-02-05T18:41:45.000Z,25,3,3,0,1,483,804,103,False,Environmental Consultant. Occasionally I know what I'm talking about. Recovering perfectionist.,"Taipei, Taiwan",zh,True,3000073100,1900000000011048196,replied_to,Male,45-54,Asia-Pacific,ML-inferred (profile+text model),1900000000011048196,Nina Kristiansen,Humor & Memes,none
1900000000003818642,3000069063,ximenadelgado,"@vossamina Just spent an hour reading about a coffee shop opening downtown. Three things stood out: cost, adoption speed, and how Driftwood Coffee Co is positioning against everyone else.",Foodie;Brunch,vossamina,2026-02-05T18:44:06.000Z,19,2,2,0,4,2308,272,458,False,Union Organizer. Always learning.,"Montreal, Canada",fr,False,,,,Male,65+,North America,platform-provided estimate,1900000000003818642,Ximena Delgado,Food & Drink,none
1900000000010011239,3000003736,aibrahim,Adding to this: the Portland Ospreys has been quietly saying the same thing for a month.,,adeyemioscar,2026-02-05T19:10:21.000Z,111,22,10,1,12,3239,411,84,False,"Product Designer. Trying to post less, failing consistently. Trying to make things a little better.","Manila, Philippines",en,False,,1900000000007064685,quoted,Non-binary,18-24,Asia-Pacific,inferred from engagement graph,1900000000010011239,Aaliyah Ibrahim,Sports,none
1900000000005452346,3000227965,mayapet79,@naomi_havel Curious how this plays out over the next six months.,Policy;Government,naomi_havel,2026-02-05T19:25:38.000Z,62,14,15,3,5,8730,16322,323,False,"Copywriter. Two kids, one dog, zero free time. Occasional hot takes.","Bengaluru, India",en,True,3000215036,1900000000002574768,replied_to,Female,18-24,Asia-Pacific,platform-provided estimate,1900000000002574768,Maya Petrov,Politics,none
1900000000014919356,3000144014,tkapoor,"Something I keep coming back to: drought-driven crop yields is moving faster than most projections assumed. Verdant Farms Co-op's latest numbers show a 45.3% change over the last six months, and still forming an opinion, open to being convinced otherwise.",ClimateChange,,2026-02-05T20:19:55.000Z,101,4,33,10,19,12028,14299,524,False,"Product Manager. Two kids, one dog, zero free time. Slow to reply, fast to overthink.","Atlanta, GA",en,False,,,,Male,18-24,North America,inferred from engagement graph,1900000000014919356,Tenzin Kapoor,Climate & Energy,none
1900000000006223908,3000106673,okonkwomalik,RT @aokiemil: Can we talk about festival lineup announcements for a second? More people than you'd think are dealing with this and nobody has a clean answer yet.,Entertainment,,2026-02-05T20:27:29.000Z,2,0,0,0,0,1167,988,499,True,Sports Reporter. Occasionally I know what I'm talking about. Not a financial advisor.,"Sydney, Australia",en,False,,1900000000005177552,retweeted,Male,18-24,Asia-Pacific,ML-inferred (profile+text model),1900000000006223908,Malik Okonkwo,Entertainment,government
1900000000014887390,3000229325,nokafor,@tomascosta Can you share where the 32.4% figure came from?,Research,tomascosta,2026-02-05T21:39:04.000Z,58,11,9,3,5,3569,150,447,False,Sports Reporter. Always learning.,"Madrid, Spain",es,True,3000179579,1900000000000352806,replied_to,Female,45-54,Europe,platform-provided estimate,1900000000000352806,Nadia Okafor,Science & Space,none
1900000000013915775,3000032435,vossamina,@milo_kallas Can you share where the 46.6% figure came from?,Books;BookTwitter,milo_kallas,2026-02-06T01:19:25.000Z,1405,377,457,41,217,16979,23871,108,True,Copywriter. Plant parent.,"Seoul, South Korea",ko,True,3000049514,1900000000000153250,replied_to,Male,25-34,Asia-Pacific,platform-provided estimate,1900000000000128033,Amina Voss,Books & Literature,blue
1900000000000390348,3000254587,ethansat45,"RT @zaracabrera: Just spent an hour reading about edge AI deployment. Three things stood out: cost, adoption speed, and how Northwire Systems is positioning against everyone else.",,,2026-02-06T01:36:57.000Z,114,27,18,7,8,3727,930,62,False,Community Organizer. Writing about it as I go. Not a financial advisor.,"Zurich, Switzerland",de,False,,1900000000000032197,retweeted,Female,13-17,Europe,platform-provided estimate,1900000000000390348,Ethan Sato,Technology,none
1900000000003655095,3000257740,calebochoa,"RT @aidensato: Hot take: the joys of a clean inbox gets more attention than it deserves. The real story is a spontaneous day trip, not the joys of a clean inbox. Change my mind.",SelfCare,,2026-02-06T01:48:50.000Z,67,13,7,1,4,1924,14,202,False,"High School Teacher. Two kids, one dog, zero free time. Always learning.","Melbourne, Australia",en,False,,1900000000001629681,retweeted,Female,45-54,Asia-Pacific,self-reported (onboarding survey),1900000000003655095,Caleb Ochoa,Lifestyle,none
1900000000010348375,3000389179,junkolin91,"Genuinely grateful for short-term rental restrictions today, small things count.",Homebuying,,2026-02-06T01:49:19.000Z,21,4,5,0,3,1373,20,264,False,Marketing Strategist. Occasionally I know what I'm talking about. they/them,"Medellín, Colombia",es,False,,,,Female,25-34,Latin America,ML-inferred (profile+text model),1900000000010348375,Junko Lindgren,Real Estate,none
1900000000001362172,3000084575,tkallas,Adding to this: the city budget office has been quietly saying the same thing for a season.,Politics;CivicEngagement,kgirard,2026-02-06T02:25:03.000Z,63,5,20,2,16,1273,190,307,False,"Climate Researcher. Two kids, one dog, zero free time. Based in Berlin.","Berlin, Germany",de,False,,1900000000000705036,quoted,Male,18-24,Europe,ML-inferred (profile+text model),1900000000001362172,Theo Kallas,Politics,none
1900000000004209727,3000194170,kwamehaddad,RT @freya_aoki: So Cobalt & Clay Beauty quietly made a move on runway trends trickling down. Nobody's talking about it yet but they will be within a year.,,,2026-02-06T03:44:39.000Z,35,5,6,0,3,561,134,361,False,Documentary Filmmaker. Occasionally I know what I'm talking about. Coffee-powered.,"Paris, France",fr,False,,1900000000003394636,retweeted,Non-binary,35-44,Europe,platform-provided estimate,1900000000004209727,Kwame Haddad,Fashion & Beauty,none
1900000000013031322,3000325696,kenji_rossi,@petrovpriya Completely agree — autocorrect betrayals has been underrated for a while.,MemeMonday,petrovpriya,2026-02-06T04:55:10.000Z,142,38,42,4,38,2604,11,473,False,Software Engineer. Always learning.,"Austin, TX",en,True,3000138082,1900000000004934931,replied_to,Male,18-24,North America,ML-inferred (profile+text model),1900000000004934931,Kenji Rossi,Humor & Memes,none
1900000000000894988,3000106065,ninaalv60,@calebdubois Wish more people were talking about finally finishing a home project instead of just a new coffee order.,SelfCare;SlowLiving;MorningRoutine,calebdubois,2026-02-06T04:57:22.000Z,232,52,40,9,50,4048,267,36,False,Software Engineer. DMs open.,"Madrid, Spain",es,True,3000102773,1900000000000101952,replied_to,Female,18-24,Europe,self-reported (onboarding survey),1900000000000101952,Nina Alvarado,Lifestyle,none
1900000000004256857,3000185406,malik_rahman,"RT @freya.haddad: Just spent an hour reading about a scenic train route. Three things stood out: cost, adoption speed, and how Northroute Rail is positioning against everyone else.",DigitalNomad;TravelTips;Backpacking,,2026-02-06T04:57:36.000Z,1093,181,245,63,107,34070,338,231,True,Real Estate Agent. Formerly at a much smaller company. Ask me anything.,"Amsterdam, Netherlands",en,False,,1900000000001520828,retweeted,Male,18-24,Europe,self-reported (onboarding survey),1900000000004256857,Malik Rahman,Travel,government
1900000000013296760,3000074282,sofia.bianchi,This is the most level-headed thing I've read on cross-platform frameworks in a year.,AI;OpenSource;CloudComputing,,2026-02-06T06:31:14.000Z,7,2,2,0,1,265,66,46,False,Climate Researcher. Formerly at a much smaller company. Based in Seattle.,"Seattle, WA",en,False,,1900000000004369978,quoted,Male,18-24,North America,inferred from engagement graph,1900000000013296760,Sofia Bianchi,Technology,none
1900000000008025623,3000015586,amarache55,"@noorkow53 Not sure I buy the 14.7% number, but directionally this tracks.",Basketball;Playoffs,noorkow53,2026-02-06T06:53:42.000Z,68,15,7,1,9,5484,2602,160,False,Research Scientist. Based in Athens.,"Athens, Greece",el,True,3000005365,1900000000007979372,replied_to,Female,18-24,Europe,third-party data panel,1900000000007979372,Amara Chen,Sports,none
1900000000010662126,3000215036,naomi_havel,This is the most level-headed thing I've read on a redesigned flagship model in a few days.,Cars;EVs,,2026-02-06T07:25:08.000Z,8,1,1,0,0,962,988,70,False,Stand-up Comedian. Writing about it as I go. she/her,"Manila, Philippines",en,False,,1900000000006514704,quoted,Female,45-54,Asia-Pacific,inferred from engagement graph,1900000000010662126,Naomi Havel,Automotive,none
1900000000010592341,3000131841,okaforwren,@arjunandersen Curious how this plays out over the next six months.,Album,arjunandersen,2026-02-06T07:34:05.000Z,260,8,9,2,30,4627,2722,119,False,Political Analyst. Coffee-powered.,"Lisbon, Portugal",pt,True,3000138749,1900000000010387333,replied_to,Female,25-34,Europe,third-party data panel,1900000000000530640,Wren Okafor,Music,none
1900000000004413178,3000066477,oscar.petrov,Worth reading in full — the point about coaching carousel rumors is easy to miss on a skim.,SportsTalk,arjun.rahman,2026-02-06T08:08:24.000Z,173,45,31,2,22,2406,47,26,False,Marketing Strategist. Retweets are not endorsements.,"Stockholm, Sweden",en,False,,1900000000001547356,quoted,Female,45-54,Europe,third-party data panel,1900000000004413178,Oscar Petrov,Sports,none
1900000000004289503,3000221844,okallas,"15.6% is doing a lot of work in this thread, but the underlying point about a wearable's questionable heart-rate data still stands.",,,2026-02-06T08:11:24.000Z,72,9,13,1,4,894,544,427,False,"Climate Researcher. Trying to post less, failing consistently. Slow to reply, fast to overthink.","Denver, CO",en,False,,1900000000001565659,quoted,Male,25-34,North America,census-calibrated estimate,1900000000004289503,Ollie Kallas,Fitness & Wellness,none
1900000000011071331,3000215036,naomi_havel,RT @ximenakal46: Live thoughts on a wearable's questionable heart-rate data: this is moving quicker than the usual cycle timeline. Watching Northline Wellness Studio closely.,SelfImprovement,,2026-02-06T08:43:17.000Z,155,40,48,16,22,2949,988,70,False,Stand-up Comedian. Writing about it as I go. she/her,"Manila, Philippines",en,False,,1900000000001401546,retweeted,Female,45-54,Asia-Pacific,inferred from engagement graph,1900000000011071331,Naomi Havel,Fitness & Wellness,none
1900000000003391271,3000032435,vossamina,@freyasat95 Genuinely didn't expect to agree with this take but here we are.,NASA,freyasat95,2026-02-06T10:24:14.000Z,188,53,15,6,15,10124,23871,108,True,Copywriter. Plant parent.,"Seoul, South Korea",ko,True,3000129529,1900000000001775967,replied_to,Male,25-34,Asia-Pacific,platform-provided estimate,1900000000001053114,Amina Voss,Science & Space,blue
1900000000010514641,3000158130,freya_castellan,@emil.rahman Curious how this plays out over the next quarter.,Cooking,emil.rahman,2026-02-06T11:11:30.000Z,40,1,8,1,7,772,243,343,False,"Data Scientist. Two kids, one dog, zero free time. Mostly here for the memes.","Seoul, South Korea",ko,True,3000055076,1900000000009648860,replied_to,Male,35-44,Asia-Pacific,inferred from engagement graph,1900000000009648860,Freya Castellano,Food & Drink,none
1900000000004768238,3000105562,tobiaslindberg,So Basecamp Silicon quietly made a move on a bootstrap-to-profitability story. Nobody's talking about it yet but they will be within a few days.,Business,,2026-02-06T12:02:07.000Z,57,10,3,0,14,3000,133,57,False,Independent Journalist. Writing about it as I go. Building in public.,"Austin, TX",en,False,,,,Female,55-64,North America,platform-provided estimate,1900000000004768238,Tobias Lindberg,Business & Startups,none
1900000000013835772,3000213352,lucashol33,@milodelgado this aged well given what Cedar Grove University just did.,Students;Education,milodelgado,2026-02-06T12:48:00.000Z,13,2,4,1,2,2308,112,13,False,Community Organizer. Occasionally I know what I'm talking about. DMs open.,"New York, NY",en,True,3000200110,1900000000001253751,replied_to,Female,18-24,North America,ML-inferred (profile+text model),1900000000001253751,Lucas Holm,Education,none
1900000000007688295,3000089647,arjunbasha,@naomi_havel Wish more people were talking about autonomous driving safety data instead of just charging network reliability.,Automotive,naomi_havel,2026-02-06T13:17:39.000Z,51,8,14,1,5,2766,423,1011,False,High School Teacher. they/them,"Amsterdam, Netherlands",en,True,3000215036,1900000000005458495,replied_to,Female,18-24,Europe,third-party data panel,1900000000005458495,Arjun Basha,Automotive,none
1900000000008056661,3000215036,naomi_havel,"Not going to lie, autonomous driving safety data. That's the whole tweet.",CarTwitter;Automotive,,2026-02-06T13:20:21.000Z,37,4,5,0,10,2484,988,70,False,Stand-up Comedian. Writing about it as I go. she/her,"Manila, Philippines",en,False,,,,Female,45-54,Asia-Pacific,inferred from engagement graph,1900000000008056661,Naomi Havel,Automotive,none
1900000000005911063,3000104571,taoki,@elifcastellano Wish more people were talking about overtourism pushback instead of just budget airline fee creep.,Travel,elifcastellano,2026-02-06T14:24:17.000Z,927,46,167,59,86,11600,43073,65,True,Product Designer. Coffee-powered.,"Denver, CO",en,True,3000011806,1900000000002050920,replied_to,Female,18-24,North America,third-party data panel,1900000000002050920,Tomas Aoki,Travel,government
1900000000010398502,3000037072,sorensensofie,"RT @lucashad16: Everline Fashion just announced changes around fast-fashion return policies. Early reactions are mixed — some of the discourse is hype, some of it is legitimate concern about a beloved brand's rebrand.",Skincare,,2026-02-06T14:30:08.000Z,269,76,33,2,22,3450,482,271,False,Freelance Writer. Occasionally I know what I'm talking about. Opinions subject to change.,"Lima, Peru",es,False,,1900000000007725677,retweeted,Male,45-54,Latin America,ML-inferred (profile+text model),1900000000010398502,Sofie Sorensen,Fashion & Beauty,none
1900000000009819356,3000176138,fatimahol61,"@lrahman Not sure I buy the 59.3% number, but directionally this tracks.",Leadership;Startups,lrahman,2026-02-06T15:39:49.000Z,445,110,120,53,117,15486,37476,52,True,Textile Designer. Formerly at a much smaller company. Views are my own.,"Manila, Philippines",en,True,3000048226,1900000000003077231,replied_to,Male,55-64,Asia-Pacific,self-reported (onboarding survey),1900000000003077231,Fatima Holm,Business & Startups,government
1900000000005288037,3000244861,owenkapoor,"@diallodiego This. AI use policies in classrooms is the actual bottleneck here, not teacher pay disparities.",Teaching;Students,diallodiego,2026-02-06T15:47:36.000Z,0,0,0,0,0,87,86,120,False,Data Scientist. Writing about it as I go. Here for the discourse.,"Nairobi, Kenya",en,True,3000181421,1900000000004270957,replied_to,Female,25-34,Middle East & Africa,ML-inferred (profile+text model),1900000000004270957,Owen Kapoor,Education,none
